    4.01841926   5.94961795   4.30423741   108.7526971   79.61365174   156.1903453   -273.1569401
    3.48145031   4.81414517   6.88575236   85.69265887   12.92066314   51.17154144   -273.1345826
    3.69877514   3.81304732   14.21020244   53.56751080   111.8501160   167.1557423   -273.1542659
    3.67544733   3.83637334   9.28317179   91.90818672   38.32837723   88.66384716   -273.1585975
    3.83338348   3.93856394   16.02986210   124.4554283   101.8003445   109.5308577   -273.1507434
    3.70615251   3.80105920   17.88459931   111.4443903   127.9148808   45.99578955   -273.1542863
    3.87266559   4.73844205   7.47584659   75.39051361   30.78642397   157.3946155   -273.1642712
    3.53034879   3.55686164   12.91595517   167.8668688   122.9818875   102.6141397   -273.1512048
    3.47652994   4.43177980   8.62802619   34.64342705   95.75562623   89.42949627   -273.1256738
    3.51389058   3.66994664   18.68442018   89.85943829   109.9224713   48.13565296   -273.1507319
    3.57916231   3.99757754   12.75860957   156.7691908   114.6804742   162.7849188   -273.1503029
    3.59530724   3.79838875   9.03394201   126.0539912   47.38799126   150.8882617   -273.1587505
    3.24468117   3.69492007   8.73475677   142.9421633   91.20828146   145.7638051   -273.1345692
    3.64271342   3.99325505   16.16092124   40.24761942   35.83661260   51.39333740   -273.1499052
    3.69397713   3.69861280   18.45628719   40.42492917   86.07000416   27.71023880   -273.1547699
    3.49759165   5.23934253   7.51045919   85.37755109   27.84795155   122.7554469   -273.1346219
    4.35664944   4.50882512   5.71824223   85.94648930   35.44357943   109.5594160   -273.1502277
    3.37634079   3.61139187   5.93451562   108.8468158   105.5030448   28.98122443   -273.1214226
    3.39845045   3.51555194   8.73410359   91.73441865   136.2512609   69.29555790   -273.1402152
    3.67435020   3.77709712   10.32847083   42.54828267   111.7799487   117.3671462   -273.1550449
    3.26390744   4.06115528   5.56621394   67.11599842   38.45704960   83.26724103   -273.1418996
    3.72773136   3.78451101   11.97394327   162.9789300   72.93615016   71.34903191   -273.1546983
    3.35978597   4.42199990   7.55793496   149.0458417   88.98499172   75.51325238   -273.1262642
    4.12324179   4.33495077   6.98602360   113.3804219   101.2888101   146.2168716   -273.1463546
    3.24804069   3.33432976   6.74972137   146.7254532   99.33163909   160.1266902   -273.1319751
    3.43904821   5.29857106   3.34417625   133.7206591   66.90033100   98.91068046   -273.0430105
    3.76768038   3.83968236   16.12789410   88.81389014   74.05566919   65.88738062   -273.1533011
    3.65941439   3.95284485   11.12084292   17.36518014   99.83345105   151.2425892   -273.1518868
    3.86531527   6.08705540   4.80883099   132.8315434   53.99585915   159.3209898   -273.1949763
    3.65285768   3.68855157   13.46076129   154.2968229   37.95689741   149.3778424   -273.1536416
    3.57504801   4.32598338   6.52452798   112.7242774   78.75170570   100.4674502   -273.1460742
    3.42998707   3.92946924   9.79782751   101.3829299   126.3631726   48.22064686   -273.1442703
    3.14782751   4.20580780   5.00610656   127.1183263   62.85554717   157.4425533   -273.1530285
    3.57628178   3.64045363   17.92899552   114.2231400   37.56642069   94.52121828   -273.1525799
    3.41694624   3.98214503   9.75055238   92.23114212   90.94444908   134.9405168   -273.1427025
    3.34513423   5.50397976   3.87536634   93.22226078   81.08159518   168.0842791   -273.1116058
    3.57891057   3.72093644   18.56068616   76.80464605   113.7438826   158.3349450   -273.1532073
    3.34881453   3.51571510   8.98855371   61.75340610   145.9633693   51.62172545   -273.1298900
    4.45373398   4.82176468   3.66309614   106.9933831   70.25030051   105.6010857   -273.1443712
    3.31911435   3.86203557   5.71629542   78.45481731   62.68982111   98.59612913   -273.1531273
    3.78193491   3.87406214   9.01663127   66.79095539   102.1534946   95.59817372   -273.1532102
    3.38918744   4.36106186   7.66232573   127.5093603   44.31372558   105.0287062   -273.1273029
    4.03697061   4.22473737   8.11322685   148.2565768   112.9835979   56.48554360   -273.1530302
    3.73639062   3.74843241   7.43412877   121.2329298   137.9052080   85.66866650   -273.1686464
    3.98415570   3.99852989   10.08439770   46.12504763   42.86388314   146.1044672   -273.1516195
    3.43518156   3.57113767   7.96890760   147.9772609   93.30492883   160.6633112   -273.1588644
    4.35477084   4.45388710   6.70201501   143.9006384   93.33306971   136.3411294   -273.1622624
    3.55397746   4.60932842   5.28411804   101.0127258   85.13859468   163.5971411   -273.1554130
    3.21394760   4.04796711   6.31358427   126.7911357   140.3655573   93.32786279   -273.1249872
    3.28635236   3.94935251   7.97869301   101.8969749   120.5651709   121.6573251   -273.1310407
    3.53205542   3.61391045   15.34485093   11.87406166   58.21450230   54.95334470   -273.1512150
    4.09436442   4.31814334   6.26413680   146.1864174   117.2433517   20.11808841   -273.1585841
    3.61709270   3.74287532   12.50924685   66.57476765   150.4204282   42.15883050   -273.1543689
    3.47112041   4.31641617   6.63348112   142.4315499   102.2704582   56.30402340   -273.1448837
    3.40593160   3.65547484   5.10951412   126.3216606   51.17869618   166.0106632   -273.1906541
    3.82934750   4.18606281   8.45602631   157.1759431   131.5672590   92.49838530   -273.1660392
    5.11440844   6.26341684   3.89551924   124.7018345   67.95554564   151.6144643   -273.0950249
    3.63899480   3.83781817   17.03067846   81.67382512   60.60672966   153.7880296   -273.1536352
    3.53880376   3.81740543   6.06395757   115.7977102   95.51821502   118.3889614   -273.1681882
    3.70915572   4.09121192   6.48802199   145.3571990   110.4225978   67.68643062   -273.1748726
    3.91227722   4.79289865   5.86569704   75.86996926   63.03708838   168.5174924   -273.1588310
    4.04949789   4.29934818   6.37868304   43.40804175   31.65073794   2.73967229   -273.1746455
    3.24507489   4.10744971   8.49213863   30.88984564   35.19398731   176.6500356   -273.1373245
    4.00809947   4.94028440   7.95725002   55.16750066   30.01690974   93.16047791   -273.1485511
    3.45214674   3.68680761   5.57815020   118.5946158   70.18230527   112.7213086   -273.1699158
    3.62256537   3.89855989   11.74852731   92.15512248   157.4909632   15.19961509   -273.1526188
    3.63323982   4.10262517   8.37413656   110.7259895   124.3023811   126.9009426   -273.1501253
    3.56163084   3.89132476   12.40637427   96.93986247   103.5883449   83.59078655   -273.1508188
    3.93541301   4.17310151   5.91515486   152.0812508   55.38701684   167.3153821   -273.1699739
    3.79590307   3.88829543   15.75035169   40.84306268   90.36321541   169.9621520   -273.1522305
    3.36694484   4.01275720   8.81451015   95.30150328   112.2314571   74.49149106   -273.1366782
    3.42299804   3.52822674   8.48372699   66.29359628   140.0566645   62.09749324   -273.1348405
    3.92024640   4.28550201   5.49978303   92.60936411   97.53348446   140.1539602   -273.1448226
    4.05037604   4.15495916   5.65375692   114.7050657   128.2055232   122.1232222   -273.1596623
    3.66126177   3.70713275   8.62516961   76.36541633   56.57559618   45.66666366   -273.1573730
    4.17245270   4.21157847   7.59696467   49.99108279   44.11873350   40.74955240   -273.1541124
    3.37168328   3.80005450   5.35912030   62.02377340   57.76415809   15.71051886   -273.1250508
    3.73400615   3.92317946   15.58913651   76.56863413   153.6027651   73.74902659   -273.1518218
    3.57007993   3.90305616   3.33628265   111.5803620   63.65009533   141.4263166   -273.0482432
    3.44088060   4.13787729   8.80850884   74.61386507   35.37621075   162.6923063   -273.1515691
    3.51879315   5.23956294   6.89509566   48.90693092   40.52140062   84.60808314   -273.1534036
    4.52873604   4.88061702   3.78433031   106.4159407   68.41525154   145.1118540   -273.1865296
    3.70871087   3.96889731   17.87203336   61.08961019   65.47132112   90.16870372   -273.1505980
    3.85357993   4.18142784   4.96110163   98.63799731   81.57810263   162.5283470   -273.1859030
    3.44639413   4.17496693   8.63495830   33.90649420   69.59294698   32.39961811   -273.1420081
    3.54325432   3.77093214   9.75294877   57.98781865   133.6600267   2.68511749   -273.1482873
    3.25901222   3.99888329   4.82218109   72.53752072   52.03707292   69.92467637   -273.1172882
    3.41373913   5.26944945   5.04729074   102.1099128   46.45436399   120.7033309   -273.1358480
    3.74509220   3.76056519   9.95064896   78.70349981   155.2036674   35.64887618   -273.1542015
    3.48066702   4.22050204   5.52967591   84.05262822   40.43923197   97.86098105   -273.1671182
    4.16740644   4.34694045   5.94336455   133.4859744   65.75311001   114.0497965   -273.1606068
    4.05186708   5.11557621   4.30770238   130.1725773   52.81107219   138.6662435   -273.2029201
    3.76381731   4.13214712   8.67052457   102.3676736   22.93644431   127.2230478   -273.1563688
    3.73185609   4.66491393   6.83537563   156.8297276   155.0496549   33.24678499   -273.1382791
    3.25358662   3.28424837   7.62355171   159.1171454   102.9551933   104.4545594   -273.1208217
    3.55602803   3.58208769   8.61741939   22.14367456   51.08892539   173.6694018   -273.1586530
    3.32827115   3.76800921   7.40158002   115.6447556   147.8594081   101.1220914   -273.1421276
    3.81310616   3.85558210   12.01936367   123.4524859   107.1761953   124.9797406   -273.1544035
    3.43353403   3.76247094   7.52497726   122.6392577   82.21895404   92.34965009   -273.1522691
    3.47767809   5.47706617   6.21645732   37.05994598   44.25157816   137.6831292   -273.1187556
    3.59047819   3.88375000   19.24032980   149.1238510   97.12525867   46.44523307   -273.1514206
    3.82516468   4.47799671   8.16437464   50.19924477   11.78889182   59.70875842   -273.1718790
    3.57483817   4.54398721   8.37618030   25.24254618   47.42401788   173.4296977   -273.1479783
    3.66669052   4.13498288   7.56001289   71.02838611   89.60917787   163.6422989   -273.1466018
    4.02035477   4.12426508   7.58915623   146.7336683   94.16983336   75.33967430   -273.1556202
    3.77631898   3.90371307   10.48514659   44.85357723   120.0484218   13.46259802   -273.1503949
    4.13455245   4.68027942   6.88702831   107.7718335   49.66732319   130.3498040   -273.1425933
    3.46396966   3.90781242   8.99066543   97.19485351   13.31206211   50.53762793   -273.1521570
    3.33516502   4.14671408   7.82752207   36.48149338   74.93559195   56.11509600   -273.1334030
    3.73098365   3.76376293   4.24209168   87.74858292   55.80900115   151.5520298   -273.0613132
    3.45296178   4.49589700   7.83624905   136.8071695   159.7700942   59.36476443   -273.1393869
    3.54450085   3.56169002   18.78896805   58.68162643   36.07984265   0.90144113   -273.1501630
    3.67961590   3.94633273   16.29802707   104.6776222   130.8997652   104.2590174   -273.1512094
    3.42336070   4.00257782   9.96820776   74.32425223   32.41549142   36.34067597   -273.1452883
    3.39041539   3.95444038   6.21732727   91.30891518   96.24365345   136.9726514   -273.1410380
    3.62870303   4.00314486   8.75934211   102.5702663   60.31803243   56.76870045   -273.1481757
    3.67803215   3.70581459   12.27516024   119.6813230   140.3686090   35.20959721   -273.1560158
    4.38695636   4.68717068   8.20342148   165.6070798   160.5236524   109.0320424   -273.1468976
    3.36520141   3.64858407   5.86202711   58.73525629   66.25429500   26.98338412   -273.1273306
    4.23692478   6.13065673   3.54653075   112.0463435   63.08684856   132.2025492   -273.1783382
    3.79619461   4.00407543   13.60337379   54.35912077   73.15455813   29.10900748   -273.1490283
    3.44626375   3.54472641   5.99060386   110.2071393   40.88182656   127.4462721   -273.1686206
    3.63795116   3.86833494   6.68337757   68.32979459   84.94342712   98.60094099   -273.1508068
    3.61520147   3.79432013   19.29240091   133.0633896   94.68423410   66.85574536   -273.1534886
    4.68236397   5.13807833   3.73510292   161.2235792   39.08245277   81.85892327   -272.6783657
    3.95188662   4.43798277   3.72458501   96.91348243   99.94590245   168.3728056   -273.0905861
    3.43465189   3.47819571   8.16316339   55.64625774   53.22540757   84.56144035   -273.1485631
    3.47707202   5.07033339   7.12649712   28.57634597   38.46666224   67.39833322   -273.1602253
    3.73573685   3.95159788   8.38122246   54.46789844   62.90169595   110.4863632   -273.1592931
    4.36295703   5.43020143   4.13883341   136.0529098   38.20224799   125.7863702   -273.0621596
    3.24996564   4.17750596   8.17480543   86.13162419   43.44975230   179.3498454   -273.1325125
    3.62851917   3.67823580   17.95501022   82.35506449   84.88145157   128.7755173   -273.1542488
    3.61412400   3.61962487   7.12398348   108.2245964   63.49227810   113.6581426   -273.1634698
    3.56839026   3.65219322   10.72759249   25.84943261   107.1286905   108.8850017   -273.1533385
    3.60905443   3.92408351   12.64230759   131.6393369   124.9225847   115.0442838   -273.1522821
    3.45458278   3.67730141   9.74085857   30.20720342   78.63608424   68.71980084   -273.1502089
    3.91571059   4.22149784   6.40124285   87.95455428   47.50554744   139.7875354   -273.1821749
    3.40350846   4.82365514   7.99814294   68.56321004   19.51865121   90.45107591   -273.1409380
    3.54321533   3.84364349   8.38760478   108.9604456   131.5272589   47.27482921   -273.1529574
    3.97557085   4.22315623   5.86430343   87.36763599   63.68625810   145.9924054   -273.1770679
    3.54190877   5.03691043   4.29239917   109.4354600   59.59525825   133.0881687   -273.1798720
    3.47036271   3.86715647   5.79460524   99.58527002   121.0197373   121.1072670   -273.1361945
    3.73922120   3.93304642   12.14964872   20.21403053   165.2411052   37.08180964   -273.1496920
    3.28167529   3.58273415   9.41420270   38.96068994   86.31458894   101.7950090   -273.1328089
    3.63723703   3.66305625   8.47577186   28.75639820   68.79347545   136.2143861   -273.1589080
    3.53357368   3.84192881   6.38659984   40.40647160   85.65794875   172.6601142   -273.1401374
    4.14369918   4.46945248   7.68416798   41.92460526   33.65820133   141.7500151   -273.1668775
    4.78098088   5.53951195   4.30745243   117.7212787   41.41163676   117.3685986   -273.0966921
    3.95378357   4.59646077   5.68536146   139.2619368   81.05630973   103.7669080   -273.1571566
    3.42248679   5.71290231   7.70756626   17.92349386   34.69990139   88.15354090   -273.1387420
    3.94466895   4.15975606   6.65918552   92.06901287   18.74183460   112.5561782   -273.1770628
    3.66412151   4.18128701   6.69356633   104.5018024   34.61563396   125.8956631   -273.1742826
    3.58306022   3.83163974   7.03180906   59.99369797   64.94003407   170.6248410   -273.1649166
    3.37407763   3.85635481   9.14979979   72.96719256   56.18210400   102.9185485   -273.1457106
    3.29329828   4.95768816   4.97563464   108.8937109   65.50029114   143.5436037   -273.1491314
    3.54264824   3.82479421   19.21826509   89.50645316   46.05255555   54.79428708   -273.1510937
    3.74172754   3.79549972   17.24476713   8.29175703   85.01158173   74.14689184   -273.1543498
    3.79221783   4.87773025   7.87718664   63.78115000   10.35412801   139.7296594   -273.1616902
    4.21629796   6.07115154   4.23006618   106.6072856   45.88766405   109.5857831   -273.1155965
    3.52870167   4.12626436   6.40248272   137.2699385   70.24284774   94.59829572   -273.1526283
    3.28561945   4.83253896   5.59349512   60.55561379   56.03148632   62.85813799   -273.1173197
    4.02417047   4.07414005   4.96720198   149.8984121   48.85210601   148.4160130   -273.1260783
    3.39419726   4.69460159   8.02411328   139.4538963   146.1525182   162.0470211   -273.1226290
    3.54466006   4.07262579   8.93723395   111.9756205   55.91026509   102.8073001   -273.1479929
    3.42752889   3.90577303   9.59527245   43.66354482   157.5511685   63.08884645   -273.1356553
    3.43844547   4.15684164   7.68951159   65.82271557   108.6016132   51.33124262   -273.1252763
    3.88499735   5.10847716   5.54771186   120.7963156   91.99498547   133.1543272   -273.1440151
    3.29084003   3.54073948   6.06901000   68.57858523   73.95128708   132.9193572   -273.1353485
    3.90315613   4.14542899   6.37976322   37.74542296   57.11777895   107.6290041   -273.1778784
    3.68460228   3.78922086   5.30656971   120.6803133   106.0336786   89.46660863   -273.1656872
    4.16298522   4.48271687   7.01586867   40.80870741   46.62284250   71.84474734   -273.1629226
    3.38369359   3.51354994   9.27556934   83.74227590   39.83116703   170.7098624   -273.1451531
    3.28175277   3.71398663   5.36864408   126.0186028   75.10997197   99.55182045   -273.1462637
    3.24958733   4.31705626   6.29279838   68.02213158   37.14845715   17.06672415   -273.1369968
    3.28374605   4.18755604   8.13092000   103.8263303   56.74933691   103.7303602   -273.1271835
    3.55899535   3.58017656   6.15121240   148.9751898   141.1739493   121.2660526   -273.1284648
    3.63013083   3.66773191   5.41614953   103.4340260   50.64410246   115.2886529   -273.1845790
    4.30455065   4.85406787   5.85009172   77.41099529   45.76385990   118.2619245   -273.1552778
    3.25819646   4.14994604   5.63079654   106.0458571   62.84434580   172.1913897   -273.1604845
    3.52083659   3.65618185   18.49187087   48.58114792   45.03212071   83.98349043   -273.1512036
    4.15977465   4.90596726   6.25579012   127.9403284   31.49278582   152.1652975   -273.1415005
    3.37295427   4.19075279   8.82924271   118.4832476   76.73237250   2.16742610   -273.1254993
    3.19786614   3.68225586   5.77551292   69.10253921   50.41627753   33.48748644   -273.1264409
    3.47771384   3.55506360   10.90838685   152.6170325   143.7313177   37.27844841   -273.1505287
    3.65446175   3.85205827   19.19169218   117.7491831   27.54319338   41.25775163   -273.1527177
    3.46380123   4.94122213   4.32868812   128.3030463   75.65399601   161.2696311   -273.1321226
    4.50139806   4.94162718   3.70988750   88.63147527   68.86766795   136.1571280   -273.1191957
    3.30316434   3.41636659   8.31600450   133.8899645   122.9003549   70.25336421   -273.1322410
    4.35774889   6.18530505   4.51308406   136.0590153   65.83262606   138.1638121   -273.1491814
    3.57443168   3.60231140   12.11036851   48.20424797   68.40887561   171.6600983   -273.1527575
    3.44220686   4.77392705   5.20577314   64.04385411   51.43555013   132.5131036   -273.1184928
    3.51855562   4.71242094   4.92375715   93.96680735   53.55023790   103.2128961   -273.1578858
    4.33672294   4.41343204   6.52858940   139.1776277   164.1104895   75.66790185   -273.1528240
    3.80378649   3.86286027   8.24308278   95.55512711   100.7688565   40.99492801   -273.1508420
    3.50191406   3.59097318   11.16171731   148.0860416   116.9206760   90.46166586   -273.1519434
    3.75259412   3.82639144   11.54071044   177.9124225   53.23294840   23.42383907   -273.1518593
    3.77526529   3.88192066   15.98867275   125.0981528   86.32733058   157.9366888   -273.1532076
    3.71010884   3.77528378   13.06877016   80.71681930   39.70697406   52.60069580   -273.1552024
    3.48147184   3.58555168   7.75277013   34.22676944   47.98844499   7.26062789   -273.1617792
    3.61102770   4.06452206   8.27965396   95.16426803   88.57039184   82.98970511   -273.1480957
    3.59789508   3.68861798   13.17545998   83.40725403   74.32362382   70.88901881   -273.1537636
    4.08909126   4.29975295   8.72701991   163.0064509   155.4755811   133.0565719   -273.1615008
    3.90403681   3.91135104   14.87058850   85.73321581   162.7622050   12.67994609   -273.1497223
    3.50602683   3.70619202   13.60888054   62.73868151   71.28874336   96.07298900   -273.1511139
    4.00034278   5.36143192   7.18449352   35.19254442   34.74885248   102.3771759   -273.1555540
    3.49434339   3.72880455   10.53491919   96.09420754   57.71861902   82.42869755   -273.1512237
    3.56887252   3.73690730   11.78440452   44.61238674   122.6444765   115.2098451   -273.1535393
    3.64929824   3.93000558   18.56198378   72.35370269   64.11758134   161.0660615   -273.1515179
    3.69053650   3.95553881   19.51603983   85.31928008   97.69713498   74.53805067   -273.1507128
    3.41950047   4.40174180   6.33494699   164.8992744   110.0148012   175.4523156   -273.1440366
    3.70786547   3.80480661   12.78517980   114.6944752   49.53865311   96.02731712   -273.1544092
    4.00747769   4.30021616   7.28339500   119.5137427   75.34136838   113.4615238   -273.1460966
    3.82841062   3.92233462   12.63652215   81.63920521   125.9148997   53.20282523   -273.1509866
    3.32581924   3.37052214   5.58567754   93.71416761   86.21200410   157.3605446   -273.1282425
    3.79489020   4.23608626   6.06521057   66.19171229   84.90645456   143.4049393   -273.1435027
    3.56848127   4.42770669   6.64413085   137.5843023   137.7495605   173.5653042   -273.1504573
    3.67663122   3.96438294   15.92135063   159.1007038   147.5433882   159.7609325   -273.1513779
    4.86035004   5.39610013   4.05805699   142.9533728   58.87579502   143.1912179   -272.8923417
    3.48150615   3.58770327   6.76642971   96.80811487   116.4916705   134.0483232   -273.1464437
    3.24568244   3.46644664   4.09003311   116.4109339   70.27594618   111.2961310   -273.1173627
    3.71225445   3.99472123   13.34653761   108.6094302   137.0087305   172.1938087   -273.1502303
    4.24555741   4.53437280   5.33285646   103.9823617   83.30878660   159.3493654   -273.1652551
    3.98224387   5.22412564   7.11002898   24.80585493   45.41512859   71.63178410   -273.1568420
    3.70026278   3.72300827   16.29988317   103.8102880   60.40483198   69.99931592   -273.1546782
    3.79613390   3.82881066   19.93090348   158.8689826   102.5144380   154.5336288   -273.1536478
    3.25070086   4.31370891   5.41895275   106.9047829   107.6833965   145.3203954   -273.1150111
    3.27365762   3.64623204   5.27158835   60.34789708   70.06047596   123.6202551   -273.1305769
    3.23784074   3.90884903   6.54953218   53.91488117   22.40142617   36.50373475   -273.1565470
    3.43190814   3.78127700   6.06549606   102.7201547   102.0634540   8.70832516   -273.1206495
    3.54415997   3.75839187   9.03755802   121.7817830   172.3187150   7.85351801   -273.1575723
    3.51466183   3.89335250   8.76081706   45.04439220   42.02814684   85.47505091   -273.1611291
    4.06618925   4.37418651   5.64994508   110.6539557   94.72110932   174.6269992   -273.1676432
    3.42782729   4.47076341   6.81148457   147.9497830   69.54283486   173.7718819   -273.1470343
    3.99570827   4.59612891   6.53580532   13.62293515   63.82333601   121.0405455   -273.1535818
    3.63591009   5.02548843   7.70192181   21.43988425   41.65336803   63.36065978   -273.1557112
    3.63472291   3.81186411   7.48634331   72.66644980   31.12905287   15.41363436   -273.1693094
    3.69566309   3.94059398   18.24143358   136.3180883   52.68330348   93.58341621   -273.1509677
    3.67210357   3.97346948   13.10561050   117.5221753   122.4384411   30.79501465   -273.1506186
    4.18296524   4.78123578   3.93525906   96.82589426   108.0273076   178.3031838   -273.0594779
    3.21278634   4.11446237   5.89852491   115.6302586   100.1453517   108.5186041   -273.1229437
    3.57665551   3.94012276   16.67713761   32.67654506   88.91928572   7.65219514   -273.1496409
    3.56282536   3.61007038   8.86800842   77.11863894   24.47154334   150.2283294   -273.1632123
    3.50164684   4.81345305   4.41572174   100.9349113   91.05169108   179.8634803   -273.1399790
    3.85938207   3.89036027   3.40001247   94.58000174   82.50358920   140.6140052   -273.1214202
    3.29092401   3.37369327   6.51767320   137.4667763   92.31105160   61.83495129   -273.1285513
    3.66824948   3.77116538   10.08900255   71.70737371   133.3311639   42.30020364   -273.1537798
    3.31450577   3.77012205   7.15538109   31.73174755   77.12525491   14.54666989   -273.1317703
    3.81386803   3.91687081   8.08182710   109.4257531   150.0800009   74.49666514   -273.1570265
    5.02789472   5.89148295   3.97988149   160.6177712   35.48594056   153.3988814   -272.5299081
    3.60386514   4.58138144   4.32339187   120.6305718   103.8745184   114.1513465   -273.0845419
    3.32734807   4.28910822   8.26748088   113.6232501   49.64220263   168.3980491   -273.1330891
    3.13893352   4.24869453   7.44398931   29.96497497   35.93316354   95.71433971   -273.1335357
    3.62074190   3.95761354   19.16552369   85.18997303   76.90001948   126.1951739   -273.1501826
    3.76757768   3.79135690   11.30671674   91.39434910   79.46657302   10.56460233   -273.1531076
    3.69239104   3.85060773   13.47650202   94.34088503   10.62835540   179.8182477   -273.1547761
    3.28651171   3.59481481   8.69737610   129.0331096   50.55381852   142.8555730   -273.1367951
    3.16116092   3.86001320   5.63470169   62.10177766   61.61651185   64.31454988   -273.1183044
    3.74947456   3.85570729   14.14952285   103.0843663   141.8948293   73.78735870   -273.1536518
    3.85158970   4.01338609   13.38671077   158.7738644   119.4836248   73.89751625   -273.1497370
    3.54593923   4.88817839   4.43966809   107.0231155   83.51997322   137.5497738   -273.1558018
    3.89205437   4.12407952   5.73576175   97.42227862   43.80777806   84.51939555   -273.1634781
    3.54165941   3.75511245   16.80232850   43.10452940   44.81675677   98.09023936   -273.1522872
    3.72799253   3.90187891   18.31486258   38.34476138   141.9381612   78.22317979   -273.1522091
    3.94892614   4.64968431   5.97890489   49.46192213   66.12906932   179.7903234   -273.1549275
    4.36843443   5.07903629   4.43549030   110.0087926   70.63610679   138.7531869   -273.1862623
